"","web_url","snippet","lead_paragraph","source","pub_date","document_type","news_desk","section_name","subsectoinName","type_of_material","_id","word_count","score","uri","print_page","headline.main","headline.kicker","headline.content_kicker","headline.print_headline","headline.name","headline.seo","headline.sub","byline.original","byline.organization"
"231","https://www.nytimes.com/aponline/2019/04/02/us/politics/ap-us-trump-republican-fundraiser.html","President Donald Trump told House Republicans on Tuesday that they need to embrace health care reform and make it the first thing they vote on following the 2020 election.","President Donald Trump told House Republicans on Tuesday that they need to embrace health care reform and make it the first thing they vote on following the 2020 election.","AP","2019-04-03T00:33:47+0000","article","None","U.S.","Politics","News","5ca3ffc549f0eacbf1f805d3",280,0,"nyt://article/131ca534-ff05-54db-adb4-43a4c6b0e63b",NA,"Trump Tells Republicans to Embrace Health Care in 2020 Race",NA,NA,"Trump Tells Republicans to Embrace Health Care in 2020 Race",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"232","https://www.nytimes.com/video/us/politics/100000006441777/trump-nato.html","President Trump, a frequent critic of the North Atlantic Treaty Organization, claimed credit for increasing European defense spending. On Tuesday, he met with the NATO secretary general, Jens Stoltenberg, at the White House.","President Trump, a frequent critic of the North Atlantic Treaty Organization, claimed credit for increasing European defense spending. On Tuesday, he met with the NATO secretary general, Jens Stoltenberg, at the White House.","AP","2019-04-02T23:56:05+0000","multimedia","U.S. / Politics","U.S.","Politics","Video","5ca3f6ef49f0eacbf1f805b2",204,0,"nyt://video/a638682e-ab99-5681-97ff-c66085acc91e",NA,"Trump Claims NATO Has Become ‘Stronger’ Since He Took Office",NA,NA,NA,NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"233","https://www.nytimes.com/aponline/2019/04/02/us/politics/ap-us-congress-budget-battle.html","Democrats controlling the House are proposing to cut back President Donald Trump's budget hikes for the Pentagon while significantly increasing spending on the domestic programs they favor.","Democrats controlling the House are proposing to cut back President Donald Trump's budget hikes for the Pentagon while significantly increasing spending on the domestic programs they favor.","AP","2019-04-02T19:21:48+0000","article","None","U.S.","Politics","News","5ca3b6a649f0eacbf1f80436",687,0,"nyt://article/27e2bb56-1ee0-5ed6-a562-425b6ac3eef3",NA,"Democrats Reject Trump's Domestic Spending Cuts",NA,NA,"Democrats Reject Trump's Domestic Spending Cuts",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"234","https://www.nytimes.com/aponline/2019/04/02/us/politics/ap-us-trump-immigration.html","President Donald Trump eased up Tuesday on his threats to shut the southern border this week as officials across his administration explored half-measures that might satisfy the president's urge for action, like stopping only foot traffic at certa...","President Donald Trump eased up Tuesday on his threats to shut the southern border this week as officials across his administration explored half-measures that might satisfy the president's urge for action, like stopping only foot traffic at certain crossings.","AP","2019-04-02T16:51:48+0000","article","None","U.S.","Politics","News","5ca3937e49f0eacbf1f8032e",1054,0,"nyt://article/a060c1db-d8a5-50d7-ab6f-206e5b4350c1",NA,"Trump Eases Up on Border Shutdown Threat",NA,NA,"Trump Eases Up on Border Shutdown Threat",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"235","https://www.nytimes.com/aponline/2019/04/02/us/politics/ap-us-congress-census.html","A Democratic-controlled House panel voted Tuesday to subpoena documents and a witness related to the Trump administration's decision to add a citizenship question to the 2020 census.","A Democratic-controlled House panel voted Tuesday to subpoena documents and a witness related to the Trump administration's decision to add a citizenship question to the 2020 census.","AP","2019-04-02T19:10:00+0000","article","None","U.S.","Politics","News","5ca3b3e249f0eacbf1f80428",373,0,"nyt://article/1cf16bb0-3001-5e8b-b4d3-b3157e3a83d4",NA,"Panel Approves Subpoenas on Census Citizenship Question",NA,NA,"Panel Approves Subpoenas on Census Citizenship Question",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"236","https://www.nytimes.com/aponline/2019/04/02/us/politics/ap-us-aclu-intel-lawsuit.html","Civil liberties groups have filed a lawsuit challenging a pre-publication review required for people who have had access to government secrets.","Civil liberties groups have filed a lawsuit challenging a pre-publication review required for people who have had access to government secrets.","AP","2019-04-02T17:48:56+0000","article","None","U.S.","Politics","News","5ca3a0e249f0eacbf1f80387",314,0,"nyt://article/f0a83fcf-bd90-5655-a4b5-d66e9ffa2446",NA,"Censorship or Safeguard? Groups Challenge Pre-Pub Review",NA,NA,"Censorship or Safeguard? Groups Challenge Pre-Pub Review",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"237","https://www.nytimes.com/aponline/2019/04/02/us/politics/ap-us-trump-immigration-the-latest.html","The Latest on President Donald Trump and immigration (all times local):","The Latest on President Donald Trump and immigration (all times local):","AP","2019-04-02T18:31:45+0000","article","None","U.S.","Politics","News","5ca3aaeb49f0eacbf1f803d5",546,0,"nyt://article/da3e238a-8121-5390-b2d2-5b10d3780bb5",NA,"The Latest: DHS Likens Border Issues to Category 5 Hurricane",NA,NA,"The Latest: DHS Likens Border Issues to Category 5 Hurricane",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"238","https://www.nytimes.com/aponline/2019/04/02/us/politics/ap-us-united-states-nato.html","President Donald Trump on Tuesday praised NATO countries for increasing their financial contributions to the Western alliance, but he hounded them to pay even more, saying America still shoulders a disproportionate share of the cost of protecting ...","President Donald Trump on Tuesday praised NATO countries for increasing their financial contributions to the Western alliance, but he hounded them to pay even more, saying America still shoulders a disproportionate share of the cost of protecting Europe.","AP","2019-04-02T18:03:53+0000","article","None","U.S.","Politics","News","5ca3a46349f0eacbf1f803a1",925,0,"nyt://article/c1b8c409-e738-5b3c-91fb-5fe675555e4f",NA,"Trump: NATO Members Must Do More to Raise Defense Spending",NA,NA,"Trump: NATO Members Must Do More to Raise Defense Spending",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"239","https://www.nytimes.com/aponline/2019/04/02/us/politics/ap-us-trump-health-care-the-latest.html","The Latest on President Donald Trump and the Affordable Care Act (all times local):","The Latest on President Donald Trump and the Affordable Care Act (all times local):","AP","2019-04-02T15:24:44+0000","article","None","U.S.","Politics","News","5ca37f1649f0eacbf1f802b7",416,0,"nyt://article/683e3df1-08f4-5243-a1c2-5d8c535bf790",NA,"The Latest: Trump Vows Great Health Care Plan Post-Election",NA,NA,"The Latest: Trump Vows Great Health Care Plan Post-Election",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"240","https://www.nytimes.com/aponline/2019/04/02/us/politics/ap-us-election-2020-democrats-fundraising.html","Several Democratic presidential candidates have released fundraising totals for the first quarter of 2019, offering an early measure of how they're faring on the campaign circuit.","Several Democratic presidential candidates have released fundraising totals for the first quarter of 2019, offering an early measure of how they're faring on the campaign circuit.","AP","2019-04-02T14:48:58+0000","article","None","U.S.","Politics","News","5ca376c949f0eacbf1f8028f",514,0,"nyt://article/aae826aa-832b-5af9-a800-a10c3656e58a",NA,"Several 2020 Democrats Report Big First Quarter Cash Hauls",NA,NA,"Several 2020 Democrats Report Big First Quarter Cash Hauls",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"241","https://www.nytimes.com/aponline/2019/04/02/us/politics/ap-us-global-finance-imf.html","The head of the 189-nation International Monetary Fund said Tuesday the global economy is at a ""delicate moment"" with a hoped-for rebound in growth later this year being threatened by a variety of factors such as rising trade tensions between the ...","The head of the 189-nation International Monetary Fund said Tuesday the global economy is at a ""delicate moment"" with a hoped-for rebound in growth later this year being threatened by a variety of factors such as rising trade tensions between the world's two biggest economies.","AP","2019-04-02T14:48:50+0000","article","None","U.S.","Politics","News","5ca376ca49f0eacbf1f80291",465,0,"nyt://article/c170c68b-b3e3-5571-8bfb-7e88ae0beff6",NA,"IMF Managing Director Says Economy Is at 'Delicate Moment'",NA,NA,"IMF Managing Director Says Economy Is at 'Delicate Moment'",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"242","https://www.nytimes.com/aponline/2019/04/02/us/politics/ap-us-election-2020-julian-castro.html","Democratic presidential candidate Juli&#225;n Castro on Tuesday called for the U.S. to end criminalizing illegal border crossings under an immigration plan that marks the first policy rollout of his 2020 campaign.","Democratic presidential candidate Juli&#225;n Castro on Tuesday called for the U.S. to end criminalizing illegal border crossings under an immigration plan that marks the first policy rollout of his 2020 campaign.","AP","2019-04-02T13:54:46+0000","article","None","U.S.","Politics","News","5ca36a0049f0eacbf1f80241",295,0,"nyt://article/869939f1-f7d4-562b-bfa7-0351656f915d",NA,"Juli&#225;n Castro Calls for End to Criminalizing Border Crossers",NA,NA,"Juli&#225;n Castro Calls for End to Criminalizing Border Crossers",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"243","https://www.nytimes.com/aponline/2019/04/02/us/politics/ap-us-election-2020-biden-the-latest.html","The Latest on former Vice President Joe Biden (all times local):","The Latest on former Vice President Joe Biden (all times local):","AP","2019-04-02T13:18:46+0000","article","None","U.S.","Politics","News","5ca3619049f0eacbf1f80220",426,0,"nyt://article/87b79f21-c430-59fa-b5eb-34196a13190e",NA,"The Latest: Trump Taunts Biden as Ex-VP Faces Allegations",NA,NA,"The Latest: Trump Taunts Biden as Ex-VP Faces Allegations",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"244","https://www.nytimes.com/aponline/2019/04/02/us/politics/ap-us-wisconsin-supreme-court.html","Wisconsin's high-stakes Supreme Court race was too close to call and appeared headed for a recount Tuesday.","Wisconsin's high-stakes Supreme Court race was too close to call and appeared headed for a recount Tuesday.","AP","2019-04-02T04:39:45+0000","article","None","U.S.","Politics","News","5ca2e7eb49f0eacbf1f7fffb",753,0,"nyt://article/6b0783e2-f91a-56d4-80e2-a6f58d98b9e3",NA,"Wisconsin Supreme Court Race Firmly in Recount Territory",NA,NA,"Wisconsin Supreme Court Race Firmly in Recount Territory",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"245","https://www.nytimes.com/reuters/2019/04/02/us/politics/02reuters-usa-election-sanders.html","Presidential contender Bernie Sanders raised $18.2 million in the first three months of the year for his 2020 White House bid, his campaign said on Tuesday, giving him an early fundraising lead in a crowded Democratic primary field.","Presidential contender Bernie Sanders raised $18.2 million in the first three months of the year for his 2020 White House bid, his campaign said on Tuesday, giving him an early fundraising lead in a crowded Democratic primary field.","Reuters","2019-04-02T06:25:14+0000","article","None","U.S.","Politics","News","5ca300a349f0eacbf1f80051",319,0,"nyt://article/765ac582-ec50-59d5-8f2f-777c7600ed40",NA,"Bernie Sanders Raises $18.2 Million for White House Run, Takes Fundraising Lead",NA,NA,"Bernie Sanders Raises $18.2 Million for White House Run, Takes Fundraising Lead",NA,NA,NA,"By REUTERS","REUTERS"
"246","https://www.nytimes.com/aponline/2019/04/02/us/politics/ap-us-white-house-security-clearances.html","A career official in the White House security office says dozens of people in President Donald Trump's administration were granted security clearances despite ""disqualifying issues"" in their backgrounds, including concerns about foreign influence,...","A career official in the White House security office says dozens of people in President Donald Trump's administration were granted security clearances despite ""disqualifying issues"" in their backgrounds, including concerns about foreign influence, drug use and criminal conduct.","AP","2019-04-02T04:12:49+0000","article","None","U.S.","Politics","News","5ca2e19b49f0eacbf1f7ffe2",800,0,"nyt://article/7d4a9f1a-4455-5854-978c-5a2c852511fa",NA,"White House Official Cites Problems in Security Clearances",NA,NA,"White House Official Cites Problems in Security Clearances",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"247","https://www.nytimes.com/aponline/2019/04/02/us/politics/ap-us-xgr-indiana-legislature-hate-crimes-the-latest.html","The Latest on hate crimes legislation that's before the Indiana General Assembly (all times local):","The Latest on hate crimes legislation that's before the Indiana General Assembly (all times local):","AP","2019-04-02T21:12:57+0000","article","None","U.S.","Politics","News","5ca3d0b349f0eacbf1f804db",284,0,"nyt://article/42af5bf7-a497-50ec-9204-24d6ad1a4ed3",NA,"The Latest: Indiana Senate Approves Hate Crimes Bill",NA,NA,"The Latest: Indiana Senate Approves Hate Crimes Bill",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
